Name;nectc;i;prunningPropagation;pruningTime;priorizationPropagation;prioritizationTime;packagingTime
model_20110330_919429247;5;6;0;0;0;0;0
model_20110330_919429247;5;7;0;4;0;6;7
model_20110330_919429247;5;8;0;0;0;0;0
model_20110330_919429247;5;9;0;0;0;0;0
model_20110401_868452735;0;0;0;1;1;0;1
model_20110401_868452735;0;1;1;0;0;1;1
model_20110401_868452735;0;2;1;0;0;1;1
model_20110401_868452735;0;3;0;1;0;1;2
model_20110401_868452735;0;4;0;1;1;1;1
model_20110401_868452735;0;5;0;1;1;1;1
model_20110401_868452735;0;6;0;1;0;1;1
model_20110401_868452735;0;7;1;0;0;1;1
model_20110401_868452735;0;8;0;1;0;0;1
model_20110401_868452735;0;9;1;0;0;1;1
model_20110401_868452735;2;0;0;0;0;0;0
model_20110401_868452735;2;1;0;1;0;1;1
model_20110401_868452735;2;2;0;0;0;0;0
model_20110401_868452735;2;3;0;1;1;0;1
model_20110401_868452735;2;4;0;0;0;0;0
model_20110401_868452735;2;5;0;0;0;0;0
model_20110401_868452735;2;6;0;0;1;0;0
model_20110401_868452735;2;7;0;0;0;0;0
model_20110401_868452735;2;8;0;0;0;0;0
model_20110401_868452735;2;9;0;1;1;0;1
model_20110401_868452735;5;0;0;0;0;0;0
model_20110401_868452735;5;1;0;0;0;0;0
model_20110401_868452735;5;2;0;0;0;0;0
model_20110401_868452735;5;3;0;0;0;0;0
model_20110401_868452735;5;4;0;0;0;0;0
model_20110401_868452735;5;5;0;0;0;0;0
model_20110401_868452735;5;6;0;0;0;0;0
model_20110401_868452735;5;7;0;0;0;0;0
model_20110401_868452735;5;8;0;0;0;0;0
model_20110401_868452735;5;9;0;0;0;0;0
model_20110406_1047532859;0;0;0;4;0;9;12
model_20110406_1047532859;0;1;1;6;0;7;9
model_20110406_1047532859;0;2;1;7;1;7;10
model_20110406_1047532859;0;3;0;5;0;8;10
model_20110406_1047532859;0;4;1;7;0;9;11
model_20110406_1047532859;0;5;1;5;0;6;8
model_20110406_1047532859;0;6;0;6;0;8;10
model_20110406_1047532859;0;7;0;7;0;8;10
model_20110406_1047532859;0;8;0;5;0;6;8
model_20110406_1047532859;0;9;0;7;1;6;8
model_20110406_1047532859;2;0;0;0;0;0;0
model_20110406_1047532859;2;1;0;6;0;6;9
model_20110406_1047532859;2;2;0;0;0;0;0
model_20110406_1047532859;2;3;0;6;1;6;9
model_20110406_1047532859;2;4;0;0;0;0;0
model_20110406_1047532859;2;5;0;0;0;0;0
model_20110406_1047532859;2;6;1;5;1;5;6
model_20110406_1047532859;2;7;0;0;0;0;0
model_20110406_1047532859;2;8;1;6;1;5;7
model_20110406_1047532859;2;9;1;6;1;8;11
model_20110406_1047532859;5;0;0;0;0;0;0
model_20110406_1047532859;5;1;0;0;0;0;0
model_20110406_1047532859;5;2;0;0;0;0;0
model_20110406_1047532859;5;3;1;6;1;5;6
model_20110406_1047532859;5;4;0;0;0;0;0
model_20110406_1047532859;5;5;0;0;0;0;0
model_20110406_1047532859;5;6;0;0;0;0;0
model_20110406_1047532859;5;7;0;6;1;6;8
model_20110406_1047532859;5;8;0;0;0;0;0
model_20110406_1047532859;5;9;0;0;0;0;0
model_20110406_353034837;0;0;0;12;1;12;17
model_20110406_353034837;0;1;1;11;1;13;16
model_20110406_353034837;0;2;0;13;1;13;18
model_20110406_353034837;0;3;1;12;1;15;19
model_20110406_353034837;0;4;1;13;1;11;15
model_20110406_353034837;0;5;1;13;1;16;20
model_20110406_353034837;0;6;1;11;1;15;19
model_20110406_353034837;0;7;1;13;1;13;17
model_20110406_353034837;0;8;1;13;1;16;20
model_20110406_353034837;0;9;0;11;1;15;19
model_20110406_353034837;2;0;1;9;1;13;18
model_20110406_353034837;2;1;0;10;1;12;16
model_20110406_353034837;2;2;1;12;1;13;17
model_20110406_353034837;2;3;0;14;1;15;18
model_20110406_353034837;2;4;0;11;0;10;14
model_20110406_353034837;2;5;1;11;1;12;16
model_20110406_353034837;2;6;0;0;0;0;0
model_20110406_353034837;2;7;1;12;1;12;15
model_20110406_353034837;2;8;1;14;1;11;14
model_20110406_353034837;2;9;0;0;0;0;0
model_20110406_353034837;5;0;0;0;0;0;0
model_20110406_353034837;5;1;0;0;0;0;0
model_20110406_353034837;5;2;0;0;0;0;0
model_20110406_353034837;5;3;0;0;0;0;0
model_20110406_353034837;5;4;0;0;0;0;0
model_20110406_353034837;5;5;0;0;0;0;0
model_20110406_353034837;5;6;0;0;0;0;0
model_20110406_353034837;5;7;0;0;0;0;0
model_20110406_353034837;5;8;0;0;0;0;0
model_20110406_353034837;5;9;0;0;0;0;0
model_20110406_656545830;0;0;0;1;0;2;3
model_20110406_656545830;0;1;0;2;1;2;3
model_20110406_656545830;0;2;0;2;0;2;3
model_20110406_656545830;0;3;1;1;1;2;3
model_20110406_656545830;0;4;0;1;1;2;3
model_20110406_656545830;0;5;0;3;1;1;2
model_20110406_656545830;0;6;0;2;0;2;3
model_20110406_656545830;0;7;0;2;0;2;2
model_20110406_656545830;0;8;0;2;1;2;3
model_20110406_656545830;0;9;0;2;0;2;3
model_20110406_656545830;2;0;0;2;1;2;2
model_20110406_656545830;2;1;0;0;0;0;0
model_20110406_656545830;2;2;1;1;1;2;3
model_20110406_656545830;2;3;0;0;0;0;0
model_20110406_656545830;2;4;0;0;0;0;0
model_20110406_656545830;2;5;0;0;0;0;0
model_20110406_656545830;2;6;0;0;0;0;0
model_20110406_656545830;2;7;0;2;1;2;3
model_20110406_656545830;2;8;0;0;0;0;0
model_20110406_656545830;2;9;0;2;1;1;3
model_20110406_656545830;5;0;0;1;1;1;2
model_20110406_656545830;5;1;0;0;0;0;0
model_20110406_656545830;5;2;0;1;0;1;2
model_20110406_656545830;5;3;0;1;1;1;3
model_20110406_656545830;5;4;0;0;0;0;0
model_20110406_656545830;5;5;0;0;0;0;0
model_20110406_656545830;5;6;0;0;0;0;0
model_20110406_656545830;5;7;0;0;0;0;0
model_20110406_656545830;5;8;0;0;0;0;0
model_20110406_656545830;5;9;0;2;1;2;4
model_20110407_1283128166;0;0;1;16;1;20;25
model_20110407_1283128166;0;1;0;17;1;18;24
model_20110407_1283128166;0;2;1;16;1;16;20
model_20110407_1283128166;0;3;1;17;1;17;22
model_20110407_1283128166;0;4;1;19;1;21;27
model_20110407_1283128166;0;5;1;17;1;16;21
model_20110407_1283128166;0;6;1;18;1;21;26
model_20110407_1283128166;0;7;1;20;1;17;22
model_20110407_1283128166;0;8;1;17;1;11;15
model_20110407_1283128166;0;9;1;18;1;17;22
model_20110407_1283128166;2;0;0;0;0;0;0
model_20110407_1283128166;2;1;1;16;0;18;22
model_20110407_1283128166;2;2;1;18;1;23;29
model_20110407_1283128166;2;3;0;0;0;0;0
model_20110407_1283128166;2;4;0;0;0;0;0
model_20110407_1283128166;2;5;1;17;1;20;26
model_20110407_1283128166;2;6;0;14;1;19;24
model_20110407_1283128166;2;7;0;0;0;0;0
model_20110407_1283128166;2;8;0;16;1;18;22
model_20110407_1283128166;2;9;0;0;0;0;0
model_20110407_1283128166;5;0;1;14;1;19;25
model_20110407_1283128166;5;1;1;15;1;18;22
model_20110407_1283128166;5;2;0;0;0;0;0
model_20110407_1283128166;5;3;0;0;0;0;0
model_20110407_1283128166;5;4;0;0;0;0;0
model_20110407_1283128166;5;5;0;0;0;0;0
model_20110407_1283128166;5;6;0;0;0;0;0
model_20110407_1283128166;5;7;0;0;0;0;0
model_20110407_1283128166;5;8;1;16;1;17;20
model_20110407_1283128166;5;9;0;0;0;0;0
model_20110428_1131293346;0;0;0;1;0;1;1
model_20110428_1131293346;0;1;0;1;0;1;1
model_20110428_1131293346;0;2;0;1;0;2;1
model_20110428_1131293346;0;3;1;0;0;1;2
model_20110428_1131293346;0;4;0;1;0;1;1
model_20110428_1131293346;0;5;0;1;0;1;1
model_20110428_1131293346;0;6;1;0;0;1;2
model_20110428_1131293346;0;7;0;1;0;1;2
model_20110428_1131293346;0;8;0;1;0;1;1
model_20110428_1131293346;0;9;0;0;0;1;2
model_20110428_1131293346;2;0;0;0;0;0;0
model_20110428_1131293346;2;1;0;0;0;0;0
model_20110428_1131293346;2;2;0;0;0;0;0
model_20110428_1131293346;2;3;0;0;0;0;0
model_20110428_1131293346;2;4;1;0;0;1;1
model_20110428_1131293346;2;5;0;0;0;0;0
model_20110428_1131293346;2;6;0;1;1;1;1
model_20110428_1131293346;2;7;1;1;0;1;1
model_20110428_1131293346;2;8;1;0;0;1;1
model_20110428_1131293346;2;9;0;1;0;1;2
model_20110428_1131293346;5;0;0;0;0;0;0
model_20110428_1131293346;5;1;1;0;0;0;0
model_20110428_1131293346;5;2;0;0;0;0;0
model_20110428_1131293346;5;3;0;0;0;0;0
model_20110428_1131293346;5;4;0;0;0;0;0
model_20110428_1131293346;5;5;0;0;0;0;0
model_20110428_1131293346;5;6;0;0;0;0;0
model_20110428_1131293346;5;7;0;0;0;0;0
model_20110428_1131293346;5;8;0;0;0;0;0
model_20110428_1131293346;5;9;0;1;1;1;1
model_20110428_553405269;0;0;0;0;0;0;0
model_20110428_553405269;0;1;0;0;0;0;0
model_20110428_553405269;0;2;0;0;0;0;0
model_20110428_553405269;0;3;0;0;0;0;0
model_20110428_553405269;0;4;0;0;0;0;0
model_20110428_553405269;0;5;0;0;0;0;0
model_20110428_553405269;0;6;0;0;0;0;0
model_20110428_553405269;0;7;0;0;0;0;0
model_20110428_553405269;0;8;0;0;0;0;0
model_20110428_553405269;0;9;0;0;0;0;0
model_20110428_553405269;2;0;0;0;0;0;0
model_20110428_553405269;2;1;0;0;0;0;0
model_20110428_553405269;2;2;0;0;0;0;0
model_20110428_553405269;2;3;0;0;0;0;0
model_20110428_553405269;2;4;0;0;0;0;0
model_20110428_553405269;2;5;0;0;0;0;0
model_20110428_553405269;2;6;0;0;0;0;0
model_20110428_553405269;2;7;0;0;0;0;0
model_20110428_553405269;2;8;0;0;0;0;0
model_20110428_553405269;2;9;0;0;0;0;0
model_20110428_553405269;5;0;0;0;0;0;0
model_20110428_553405269;5;1;0;0;0;0;0
model_20110428_553405269;5;2;0;0;0;0;0
model_20110428_553405269;5;3;0;0;0;0;0
model_20110428_553405269;5;4;0;0;0;0;0
model_20110428_553405269;5;5;0;0;0;0;0
model_20110428_553405269;5;6;0;0;0;0;0
model_20110428_553405269;5;7;0;0;0;0;0
model_20110428_553405269;5;8;0;0;0;0;0
model_20110428_553405269;5;9;0;0;0;0;0
model_20110507_674768061;0;0;1;9;1;8;13
model_20110507_674768061;0;1;1;10;1;7;10
model_20110507_674768061;0;2;1;11;0;9;11
model_20110507_674768061;0;3;1;8;1;7;10
model_20110507_674768061;0;4;1;8;1;8;11
model_20110507_674768061;0;5;1;9;0;10;13
model_20110507_674768061;0;6;1;11;1;10;14
model_20110507_674768061;0;7;0;8;0;10;12
model_20110507_674768061;0;8;1;10;0;7;9
model_20110507_674768061;0;9;1;9;1;9;12
model_20110507_674768061;2;0;1;8;1;10;13
model_20110507_674768061;2;1;0;0;0;0;0
model_20110507_674768061;2;2;1;9;1;9;13
model_20110507_674768061;2;3;0;0;0;0;0
model_20110507_674768061;2;4;0;0;0;0;0
model_20110507_674768061;2;5;0;0;0;0;0
model_20110507_674768061;2;6;0;0;0;0;0
model_20110507_674768061;2;7;1;7;1;9;12
model_20110507_674768061;2;8;1;10;1;12;16
model_20110507_674768061;2;9;0;0;0;0;0
model_20110507_674768061;5;0;0;0;0;0;0
model_20110507_674768061;5;1;0;0;0;0;0
model_20110507_674768061;5;2;0;0;0;0;0
model_20110507_674768061;5;3;0;0;0;0;0
model_20110507_674768061;5;4;0;0;0;0;0
model_20110507_674768061;5;5;0;0;0;0;0
model_20110507_674768061;5;6;0;0;0;0;0
model_20110507_674768061;5;7;0;0;0;0;0
model_20110507_674768061;5;8;0;0;0;0;0
model_20110507_674768061;5;9;0;0;0;0;0
model_20110516_1331478109;0;0;2;45;4;45;62
model_20110516_1331478109;0;1;3;43;3;46;61
model_20110516_1331478109;0;2;3;46;4;52;70
model_20110516_1331478109;0;3;3;41;4;45;62
model_20110516_1331478109;0;4;3;43;3;40;55
model_20110516_1331478109;0;5;3;48;4;59;79
model_20110516_1331478109;0;6;2;46;4;44;61
model_20110516_1331478109;0;7;3;48;4;54;73
model_20110516_1331478109;0;8;2;53;3;56;74
model_20110516_1331478109;0;9;3;35;3;56;75
model_20110516_1331478109;2;0;0;0;0;0;0
model_20110516_1331478109;2;1;0;0;0;0;0
model_20110516_1331478109;2;2;3;46;4;53;70
model_20110516_1331478109;2;3;0;0;0;0;0
model_20110516_1331478109;2;4;0;0;0;0;0
model_20110516_1331478109;2;5;0;0;0;0;0
model_20110516_1331478109;2;6;2;42;3;40;54
model_20110516_1331478109;2;7;0;0;0;0;0
model_20110516_1331478109;2;8;0;0;0;0;0
model_20110516_1331478109;2;9;3;44;4;50;68
model_20110516_1331478109;5;0;0;0;0;0;0
model_20110516_1331478109;5;1;0;0;0;0;0
model_20110516_1331478109;5;2;0;0;0;0;0
model_20110516_1331478109;5;3;0;0;0;0;0
model_20110516_1331478109;5;4;0;0;0;0;0
model_20110516_1331478109;5;5;0;0;0;0;0
model_20110516_1331478109;5;6;0;0;0;0;0
model_20110516_1331478109;5;7;0;0;0;0;0
model_20110516_1331478109;5;8;0;0;0;0;0
model_20110516_1331478109;5;9;0;0;0;0;0
model_20110519_1142211980;0;0;1;0;0;0;0
model_20110519_1142211980;0;1;0;0;1;0;0
model_20110519_1142211980;0;2;0;0;0;0;0
model_20110519_1142211980;0;3;0;0;0;1;0
model_20110519_1142211980;0;4;0;0;1;0;1
model_20110519_1142211980;0;5;0;0;0;0;0
model_20110519_1142211980;0;6;0;0;0;0;0
model_20110519_1142211980;0;7;0;0;0;0;0
model_20110519_1142211980;0;8;0;0;0;0;0
model_20110519_1142211980;0;9;0;0;1;0;0
model_20110519_1142211980;2;0;0;0;0;0;0
model_20110519_1142211980;2;1;0;0;1;0;0
model_20110519_1142211980;2;2;0;0;0;0;0
model_20110519_1142211980;2;3;1;0;0;0;0
model_20110519_1142211980;2;4;0;0;0;0;0
model_20110519_1142211980;2;5;0;0;0;0;0
model_20110519_1142211980;2;6;0;0;0;0;0
model_20110519_1142211980;2;7;0;0;0;0;0
model_20110519_1142211980;2;8;0;0;0;0;0
model_20110519_1142211980;2;9;0;0;0;0;0
model_20110519_1142211980;5;0;0;0;0;0;0
model_20110519_1142211980;5;1;1;0;0;0;1
model_20110519_1142211980;5;2;0;0;0;0;0
model_20110519_1142211980;5;3;0;0;0;0;0
model_20110519_1142211980;5;4;0;0;0;0;0
model_20110519_1142211980;5;5;0;0;0;0;0
model_20110519_1142211980;5;6;0;0;0;0;0
model_20110519_1142211980;5;7;0;0;0;0;0
model_20110519_1142211980;5;8;0;0;0;0;0
model_20110519_1142211980;5;9;0;0;0;0;0
model_20110519_503436691;0;0;0;2;1;1;2
model_20110519_503436691;0;1;0;1;1;1;2
model_20110519_503436691;0;2;0;1;0;1;1
model_20110519_503436691;0;3;0;1;0;1;2
model_20110519_503436691;0;4;0;1;0;1;2
model_20110519_503436691;0;5;0;1;1;1;3
model_20110519_503436691;0;6;0;2;0;1;3
model_20110519_503436691;0;7;0;1;0;2;3
model_20110519_503436691;0;8;0;2;1;1;1
model_20110519_503436691;0;9;0;1;0;1;2
model_20110519_503436691;2;0;1;1;1;1;1
model_20110519_503436691;2;1;0;0;0;0;0
model_20110519_503436691;2;2;0;1;1;0;1
model_20110519_503436691;2;3;0;1;1;2;2
model_20110519_503436691;2;4;0;1;0;1;3
model_20110519_503436691;2;5;1;1;0;2;2
model_20110519_503436691;2;6;0;0;0;0;0
model_20110519_503436691;2;7;0;0;0;0;0
model_20110519_503436691;2;8;0;0;0;0;0
model_20110519_503436691;2;9;0;1;0;1;2
model_20110519_503436691;5;0;0;0;0;0;0
model_20110519_503436691;5;1;0;0;0;0;0
model_20110519_503436691;5;2;0;1;1;1;2
model_20110519_503436691;5;3;0;0;0;0;0
model_20110519_503436691;5;4;0;0;0;0;0
model_20110519_503436691;5;5;0;0;0;0;0
model_20110519_503436691;5;6;1;0;1;0;1
model_20110519_503436691;5;7;0;0;0;0;0
model_20110519_503436691;5;8;0;0;0;0;0
model_20110519_503436691;5;9;0;0;0;0;0
model_20110525_1619420630;0;0;0;0;0;0;0
model_20110525_1619420630;0;1;0;0;0;0;0
model_20110525_1619420630;0;2;0;0;0;0;0
model_20110525_1619420630;0;3;0;0;0;0;0
model_20110525_1619420630;0;4;0;0;0;0;0
model_20110525_1619420630;0;5;0;0;0;0;0
model_20110525_1619420630;0;6;0;0;0;0;0
model_20110525_1619420630;0;7;0;0;0;0;0
model_20110525_1619420630;0;8;0;0;0;0;0
model_20110525_1619420630;0;9;0;0;0;0;0
model_20110525_1619420630;2;0;0;0;0;0;0
model_20110525_1619420630;2;1;0;0;0;0;0
model_20110525_1619420630;2;2;0;0;0;0;0
model_20110525_1619420630;2;3;0;0;0;0;0
model_20110525_1619420630;2;4;0;0;0;0;0
model_20110525_1619420630;2;5;0;0;0;0;0
model_20110525_1619420630;2;6;0;0;0;0;0
model_20110525_1619420630;2;7;0;0;0;0;0
model_20110525_1619420630;2;8;0;0;0;0;0
model_20110525_1619420630;2;9;0;0;0;0;0
model_20110525_1619420630;5;0;0;0;0;0;0
model_20110525_1619420630;5;1;0;0;0;0;0
model_20110525_1619420630;5;2;0;0;0;0;0
model_20110525_1619420630;5;3;0;0;0;0;0
model_20110525_1619420630;5;4;0;0;0;0;0
model_20110525_1619420630;5;5;0;0;0;0;0
model_20110525_1619420630;5;6;0;0;0;0;0
model_20110525_1619420630;5;7;0;0;0;0;0
model_20110525_1619420630;5;8;0;0;0;0;0
model_20110525_1619420630;5;9;0;0;0;0;0
model_20110525_564104612;0;0;0;4;0;4;5
model_20110525_564104612;0;1;1;4;1;3;5
model_20110525_564104612;0;2;0;4;1;4;5
model_20110525_564104612;0;3;1;4;1;5;7
model_20110525_564104612;0;4;1;4;1;3;5
model_20110525_564104612;0;5;0;4;1;4;6
model_20110525_564104612;0;6;1;4;1;5;8
model_20110525_564104612;0;7;0;4;1;4;6
model_20110525_564104612;0;8;1;3;1;4;6
model_20110525_564104612;0;9;0;5;0;5;7
model_20110525_564104612;2;0;0;0;0;0;0
model_20110525_564104612;2;1;0;4;0;5;6
model_20110525_564104612;2;2;0;4;1;4;6
model_20110525_564104612;2;3;0;4;1;3;5
model_20110525_564104612;2;4;0;0;0;0;0
model_20110525_564104612;2;5;0;4;1;3;5
model_20110525_564104612;2;6;0;3;1;3;5
model_20110525_564104612;2;7;0;0;0;0;0
model_20110525_564104612;2;8;1;3;1;5;6
model_20110525_564104612;2;9;0;4;1;3;5
model_20110525_564104612;5;0;1;2;1;3;5
model_20110525_564104612;5;1;0;0;0;0;0
model_20110525_564104612;5;2;0;0;0;0;0
model_20110525_564104612;5;3;0;3;0;4;4
model_20110525_564104612;5;4;0;0;0;0;0
model_20110525_564104612;5;5;0;0;0;0;0
model_20110525_564104612;5;6;0;0;0;0;0
model_20110525_564104612;5;7;0;0;0;0;0
model_20110525_564104612;5;8;0;4;1;3;5
model_20110525_564104612;5;9;0;4;1;4;6
model_20110525_928187171;0;0;0;1;0;1;2
model_20110525_928187171;0;1;0;1;0;1;1
model_20110525_928187171;0;2;1;1;0;1;2
model_20110525_928187171;0;3;0;0;1;0;1
model_20110525_928187171;0;4;0;1;0;1;1
model_20110525_928187171;0;5;0;1;0;1;2
model_20110525_928187171;0;6;0;1;0;1;2
model_20110525_928187171;0;7;0;1;0;0;1
model_20110525_928187171;0;8;0;2;1;1;2
model_20110525_928187171;0;9;0;1;0;2;2
model_20110525_928187171;2;0;1;0;0;1;1
model_20110525_928187171;2;1;0;1;1;1;2
model_20110525_928187171;2;2;0;1;1;1;1
model_20110525_928187171;2;3;0;1;0;1;1
model_20110525_928187171;2;4;0;1;1;1;2
model_20110525_928187171;2;5;0;0;0;0;0
model_20110525_928187171;2;6;0;0;0;0;0
model_20110525_928187171;2;7;0;0;0;0;0
model_20110525_928187171;2;8;0;1;0;1;2
model_20110525_928187171;2;9;1;0;1;1;1
model_20110525_928187171;5;0;0;0;0;0;0
model_20110525_928187171;5;1;0;0;0;0;0
model_20110525_928187171;5;2;0;0;0;0;0
model_20110525_928187171;5;3;0;0;0;0;0
model_20110525_928187171;5;4;0;0;0;0;0
model_20110525_928187171;5;5;0;0;0;0;0
model_20110525_928187171;5;6;1;0;1;0;1
model_20110525_928187171;5;7;0;0;0;0;0
model_20110525_928187171;5;8;0;0;0;0;0
model_20110525_928187171;5;9;0;0;0;0;0
model_20110527_1847306763;0;0;1;25;2;28;39
model_20110527_1847306763;0;1;1;26;1;32;44
model_20110527_1847306763;0;2;1;24;1;30;42
model_20110527_1847306763;0;3;1;25;1;30;40
model_20110527_1847306763;0;4;1;28;1;30;41
model_20110527_1847306763;0;5;1;26;1;36;48
model_20110527_1847306763;0;6;1;26;2;33;45
model_20110527_1847306763;0;7;1;27;1;28;38
model_20110527_1847306763;0;8;1;29;1;30;40
model_20110527_1847306763;0;9;1;23;2;27;38
model_20110527_1847306763;2;0;1;26;2;26;36
model_20110527_1847306763;2;1;1;19;2;25;34
model_20110527_1847306763;2;2;0;21;2;23;29
model_20110527_1847306763;2;3;1;28;2;27;36
model_20110527_1847306763;2;4;1;26;2;26;36
model_20110527_1847306763;2;5;0;0;0;0;0
model_20110527_1847306763;2;6;0;0;0;0;0
model_20110527_1847306763;2;7;1;10;2;12;18
model_20110527_1847306763;2;8;0;0;0;0;0
model_20110527_1847306763;2;9;0;0;0;0;0
model_20110527_1847306763;5;0;2;27;2;27;37
model_20110527_1847306763;5;1;0;0;0;0;0
model_20110527_1847306763;5;2;0;0;0;0;0
model_20110527_1847306763;5;3;0;0;0;0;0
model_20110527_1847306763;5;4;0;0;0;0;0
model_20110527_1847306763;5;5;0;0;0;0;0
model_20110527_1847306763;5;6;0;0;0;0;0
model_20110527_1847306763;5;7;1;20;2;29;40
model_20110527_1847306763;5;8;0;0;0;0;0
model_20110527_1847306763;5;9;0;0;0;0;0
model_20110601_1103941862;0;0;0;1;0;1;1
model_20110601_1103941862;0;1;0;1;0;1;1
model_20110601_1103941862;0;2;0;1;1;1;1
model_20110601_1103941862;0;3;1;1;0;2;2
model_20110601_1103941862;0;4;0;1;0;0;2
model_20110601_1103941862;0;5;0;1;0;1;2
model_20110601_1103941862;0;6;0;1;0;1;2
model_20110601_1103941862;0;7;0;1;0;1;2
model_20110601_1103941862;0;8;1;0;0;1;1
model_20110601_1103941862;0;9;0;1;0;1;2
model_20110601_1103941862;2;0;0;1;0;1;1
model_20110601_1103941862;2;1;0;1;0;1;1
model_20110601_1103941862;2;2;0;0;0;0;0
model_20110601_1103941862;2;3;0;1;0;1;1
model_20110601_1103941862;2;4;0;0;0;0;0
model_20110601_1103941862;2;5;0;0;0;0;0
model_20110601_1103941862;2;6;0;0;0;0;0
model_20110601_1103941862;2;7;1;0;1;0;0
model_20110601_1103941862;2;8;0;0;0;0;0
model_20110601_1103941862;2;9;0;0;0;0;0
model_20110601_1103941862;5;0;0;0;0;0;0
model_20110601_1103941862;5;1;0;0;0;0;0
model_20110601_1103941862;5;2;0;0;0;0;0
model_20110601_1103941862;5;3;0;0;0;0;0
model_20110601_1103941862;5;4;0;0;0;0;0
model_20110601_1103941862;5;5;0;0;0;0;0
model_20110601_1103941862;5;6;0;0;0;0;0
model_20110601_1103941862;5;7;0;0;0;0;0
model_20110601_1103941862;5;8;0;0;0;0;0
model_20110601_1103941862;5;9;0;0;0;0;0
model_20110605_1465859222;0;0;0;2;1;2;2
model_20110605_1465859222;0;1;1;1;0;2;3
model_20110605_1465859222;0;2;0;1;0;2;3
model_20110605_1465859222;0;3;1;2;0;2;3
model_20110605_1465859222;0;4;0;1;1;2;3
model_20110605_1465859222;0;5;0;2;0;2;3
model_20110605_1465859222;0;6;0;1;1;2;3
model_20110605_1465859222;0;7;1;2;1;2;3
model_20110605_1465859222;0;8;1;1;1;2;3
model_20110605_1465859222;0;9;0;2;1;2;2
model_20110605_1465859222;2;0;0;2;0;2;2
model_20110605_1465859222;2;1;0;0;0;0;0
model_20110605_1465859222;2;2;0;2;1;2;3
model_20110605_1465859222;2;3;0;0;0;0;0
model_20110605_1465859222;2;4;0;0;0;0;0
model_20110605_1465859222;2;5;1;1;0;2;2
model_20110605_1465859222;2;6;0;1;1;1;2
model_20110605_1465859222;2;7;0;0;0;0;0
model_20110605_1465859222;2;8;0;0;0;0;0
model_20110605_1465859222;2;9;0;0;0;0;0
model_20110605_1465859222;5;0;0;0;0;0;0
model_20110605_1465859222;5;1;0;0;0;0;0
model_20110605_1465859222;5;2;0;0;0;0;0
model_20110605_1465859222;5;3;0;0;0;0;0
model_20110605_1465859222;5;4;0;0;0;0;0
model_20110605_1465859222;5;5;0;0;0;0;0
model_20110605_1465859222;5;6;0;0;0;0;0
model_20110605_1465859222;5;7;0;0;0;0;0
model_20110605_1465859222;5;8;0;0;0;0;0
model_20110605_1465859222;5;9;0;0;0;0;0
model_20110622_260389190;0;0;0;0;0;1;1
model_20110622_260389190;0;1;0;1;0;1;2
model_20110622_260389190;0;2;0;1;0;1;1
model_20110622_260389190;0;3;1;0;0;1;2
model_20110622_260389190;0;4;0;1;0;1;1
model_20110622_260389190;0;5;0;1;0;1;1
model_20110622_260389190;0;6;1;0;0;1;1
model_20110622_260389190;0;7;1;0;0;0;0
model_20110622_260389190;0;8;0;1;0;1;1
model_20110622_260389190;0;9;0;1;0;1;1
model_20110622_260389190;2;0;0;0;0;0;0
model_20110622_260389190;2;1;0;0;0;0;0
model_20110622_260389190;2;2;0;0;0;0;0
model_20110622_260389190;2;3;0;0;0;0;0
model_20110622_260389190;2;4;0;1;0;1;1
model_20110622_260389190;2;5;0;0;0;0;1
model_20110622_260389190;2;6;0;0;0;0;0
model_20110622_260389190;2;7;0;0;0;0;0
model_20110622_260389190;2;8;0;0;0;0;0
model_20110622_260389190;2;9;0;1;1;0;1
model_20110622_260389190;5;0;0;0;0;0;0
model_20110622_260389190;5;1;0;0;0;0;0
model_20110622_260389190;5;2;0;0;0;0;0
model_20110622_260389190;5;3;0;0;0;0;0
model_20110622_260389190;5;4;0;1;0;1;1
model_20110622_260389190;5;5;0;0;0;0;0
model_20110622_260389190;5;6;0;1;0;0;1
model_20110622_260389190;5;7;0;1;0;1;1
model_20110622_260389190;5;8;0;0;0;0;0
model_20110622_260389190;5;9;0;0;0;0;0
model_20110704_328391695;0;0;6;160;12;198;259
model_20110704_328391695;0;1;3;161;9;196;254
model_20110704_328391695;0;2;4;113;6;122;158
model_20110704_328391695;0;3;4;118;6;113;146
model_20110704_328391695;0;4;3;113;4;116;148
model_20110704_328391695;0;5;4;105;6;117;152
model_20110704_328391695;0;6;1;119;4;129;165
model_20110704_328391695;0;7;2;106;4;124;173
model_20110704_328391695;0;8;4;119;6;111;144
model_20110704_328391695;0;9;3;112;7;116;164
model_20110704_328391695;2;0;4;111;6;125;160
model_20110704_328391695;2;1;0;0;0;0;0
model_20110704_328391695;2;2;4;103;6;128;165
model_20110704_328391695;2;3;5;106;6;138;178
model_20110704_328391695;2;4;3;98;7;104;127
model_20110704_328391695;2;5;0;0;0;0;0
model_20110704_328391695;2;6;0;0;0;0;0
model_20110704_328391695;2;7;0;0;0;0;0
model_20110704_328391695;2;8;0;0;0;0;0
model_20110704_328391695;2;9;0;0;0;0;0
model_20110704_328391695;5;0;0;0;0;0;0
model_20110704_328391695;5;1;0;0;0;0;0
model_20110704_328391695;5;2;0;0;0;0;0
model_20110704_328391695;5;3;6;172;11;193;252
model_20110704_328391695;5;4;4;137;5;101;120
model_20110704_328391695;5;5;0;0;0;0;0
